sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,AssignedTruckerID,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,ElevatorID,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,TruckRate,6,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,RequestedDatetime,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,ArrivedDatetime,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,DepartedDatetime,9,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,TripStatusID,10,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,CreatedDate,11,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,CreatedBy,12,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,ETA,13,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,Notes,14,varchar,500,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,IsDelayed,15,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,ArrivedAtElevatorDatetime,16,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,IsStopped,17,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,MainTripID,18,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,DelayAppType,19,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,RepeatUntilStop,20,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,BOLNum,21,varchar,20,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,ScaleTicketNum,22,varchar,20,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,BOLComment,23,varchar,200,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,ScaleTicketComment,24,varchar,200,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,GrossBushels,25,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,InvoiceId,26,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,IsFarmFieldDelayed,27,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLog,TripLogID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLog,TripID,2,int,NULL,FOREIGN KEY,dbo,Trip,TripID
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLog,TripLogTypeID,3,int,NULL,FOREIGN KEY,dbo,TripLogType,TripLogTypeID
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLog,Logtime,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLog,CreatedDate,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLog,CreatedBy,6,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLogType,TripLogTypeID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLogType,TripLogID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLogType,TripLogType,3,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLogType,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripLogType,CreatedBy,5,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,TripNotesID,1,int,NULL,FOREIGN KEY,dbo,TripNotes,TripNotesID
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,TripNotesID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,TripID,2,int,NULL,FOREIGN KEY,dbo,Trip,TripID
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,Seqno,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,TripNotes,4,varchar,255,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,CreatedDate,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,CreatedBy,6,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,TripNoteTypeID,7,int,NULL,FOREIGN KEY,dbo,TripNoteType,TripNoteTypeID
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,SubmittedUserID,8,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,SubmittedUserType,9,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripNotes,SubmittedDateTime,10,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,RoleID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Role,RoleName,2,varchar,50,NULL,NULL,NULL,NULL
